index,open,volume ,News Sentiment,open_APPL,open_AMZN,open_AVGO,open_BRK.B,open_GOOGL,open_GOOG,open_META,open_MSFT,open_NVDA,open_TSLA,RSI,ema_long,MACD,MACD_signal,bollinger_mid,bollinger_std,volatility,ATR,daily_return,monthly_return,annual_return
4519,255.23,31560964,0.14251375198364258,159.78,1005.59,245.84,187.96,1007.44,990.29,174.71,77.47,197.09,350.91,85.65789473684178,252.14429967107364,1.8884920538482675,1.774557372841338,253.77785714285713,1.5755105573266983,1.5755105573266983,0.8857142857142902,0.000705080496690158,0.019142358909321366,0.1847806783874979
4520,255.9,40888330,0.16081537306308746,160.42,1009.27,243.33,187.75,1011.05,991.77,176.65,77.67,198.11,355.97,85.56291390728448,252.40916636210522,1.8831958666748392,1.7962850716080383,254.16142857142856,1.307698254582605,1.307698254582605,0.8621428571428608,0.0009785884839708103,0.019142358909321366,0.1847806783874979
4521,254.83,61903788,0.16307660937309265,156.75,990.0,240.82,187.16,1004.75,986.0,174.93,77.57,194.44,355.56,83.82789317507387,252.65959848343076,1.8631695563061896,1.8096619685476687,254.48714285714283,1.0671560231686141,1.0671560231686141,0.8828571428571479,0.00027373689973408943,0.019142358909321366,0.1847806783874979
4522,256.7,89176377,0.15900295972824097,156.61,993.53,246.96,187.75,1007.05,989.44,175.5,78.32,198.49,352.69,84.36154949784765,252.98925785502846,1.931545870902795,1.8340387490186942,254.82928571428573,1.086585790943887,1.086585790943887,0.9028571428571459,0.005160483208882294,0.019142358909321366,0.1847806783874979
4523,257.48,63915306,0.1536954939365387,156.89,986.73,245.18,189.18,1005.18,989.52,175.2,78.99,197.78,349.88,71.87079407806172,253.22042393984114,1.8833330590237836,1.8438976110197123,255.0614285714286,0.9749308230085765,0.9749308230085765,0.9621428571428611,-0.0038893858659717617,0.019142358909321366,0.1847806783874979
4524,256.6,66935910,0.15270791947841644,156.29,969.0,245.07,189.92,986.5,970.0,172.3,78.9,196.99,338.8,72.42744063324523,253.46779994429733,1.8599944393576209,1.8471169766872941,255.30428571428573,0.8840876589867287,0.8840876589867287,0.950714285714288,0.0017570575143492917,0.019142358909321366,0.1847806783874979
4525,256.18,103715291,0.1638515740633011,156.91,978.0,245.88,189.83,986.27,968.37,171.9,78.58,197.08,336.7,54.285714285714214,253.60277772620123,1.7192021368914254,1.8215340087281204,255.3492857142857,0.8645894025064162,0.8645894025064162,1.0250000000000017,-0.00495010913626448,0.019142358909321366,0.1847806783874979
4526,255.99,69797972,0.16920697689056396,157.23,980.33,247.27,189.65,998.47,980.0,171.38,79.2,194.78,327.78,58.457374830852395,253.75220159833447,1.6156275165900809,1.7803527103005128,255.4385714285714,0.8190224673103984,0.8190224673103984,1.0364285714285748,0.0012926475772652157,0.019142358909321366,0.1847806783874979
4527,256.47,85562544,0.18799008429050446,159.29,1058.14,244.57,188.32,1030.99,1009.19,174.15,84.37,197.8,319.75,70.7505518763795,254.0453718503097,1.6827912469341584,1.760840417627242,255.70714285714286,0.905287277446223,0.905287277446223,1.123571428571432,0.008176199045458077,0.019142358909321366,0.1847806783874979
4528,256.47,54285687,0.2230401188135147,163.89,1095.01,253.3,188.02,1029.16,1014.0,179.26,83.7,201.86,319.18,61.390374331550746,254.24571467621269,1.6396540983782586,1.7366031537774456,255.8592857142857,0.8873336400541064,0.8873336400541064,1.1378571428571413,-0.0037251173800006976,0.019142358909321366,0.1847806783874979
